date,open,high,low,close,volume,dividends,stock_splits,Mkt-RF,SMB,HML,RMW,CMA,RF,ads_index,SP500,BAMLH0A0HYM2,BAMLH0A0HYM2EY,CBBTCUSD,CBETHUSD,DAAA,DBAA,DCOILBRENTEU,DCOILWTICO,DEXJPUS,DEXUSEU,DEXUSUK,DHHNGSP,T10Y3M,T10YIE,USRECD,USRECDM,USRECDP,VIXCLS,close_lag1,close_lag3,close_lag5,open_lag1,open_lag3,open_lag5,high_lag1,high_lag3,high_lag5,low_lag1,low_lag3,low_lag5,close_ma5,close_ma10,close_vol5,close_vol10,close_SP500_product,close_SP500_ratio,close_VIXCLS_product,close_VIXCLS_ratio,SP500_VIXCLS_product,SP500_VIXCLS_ratio,RSI,MACD,MACD_signal,MA20,BB_upper,BB_lower
2022-01-25,128.4220094099645,129.0793782281074,126.18803917051842,126.6214599609375,46960000.0,0.0,0.0,-1.43,-0.2,2.79,-0.8,1.6,0.0,-0.0140738,4356.45,3.39,4.92,36976.64,2457.06,3.04,3.69,89.49,86.61,113.88,1.1283,1.3495,4.24,1.59,2.41,0.0,0.0,0.0,31.16,130.4809112548828,132.9782257080078,135.66207885742188,125.6668275936693,135.91346260605008,135.8386436063798,130.8789277836126,137.28607094971142,136.79277820020985,124.19248146166329,132.63607060413366,135.10396681862525,130.97857360839845,134.46788482666017,3.1065708677258925,4.498425740306469,551620.0592468261,0.02906528473189975,3945.5246923828126,4.063588553435557,135746.982,139.80900519608306,25.759022822696338,-3.681493450475415,-2.5662100541249444,137.960986328125,148.85982092928543,127.06215172696454
2022-01-26,130.79513088288968,132.671481403554,126.82794933742237,128.91378784179688,49130000.0,0.0,0.0,-0.3,-1.06,0.09,0.43,-0.04,0.0,0.00439774,4349.93,3.25,4.86,36838.9,2460.65,3.07,3.69,91.22,88.33,114.33,1.1279,1.3516,4.43,1.66,2.38,0.0,0.0,0.0,31.96,126.6214599609375,130.02952575683594,134.78274536132812,128.4220094099645,132.2659922715256,136.18626757303153,129.0793782281074,134.53236824570237,137.6187250917489,126.18803917051842,129.76518093092588,134.68199691465517,129.80478210449218,133.2511474609375,2.3187181419791325,4.142336620127625,560765.9531466676,0.02963583035714105,4120.084659423828,4.033596605313855,139023.76280000003,136.105401719211,32.71464689963686,-3.8256675851689863,-2.8181015603337527,137.0920379638672,147.96507398340566,126.21900194432874
2022-01-27,130.97967291895176,132.3248375460673,128.6140249282115,128.6863555908203,31950000.0,0.0,0.0,-0.79,-1.46,0.78,1.06,0.93,0.0,0.0236205,4326.51,3.46,5.04,37139.68,2423.04,3.01,3.67,90.7,87.61,115.47,1.1141,1.3385,4.43,1.61,2.4,0.0,0.0,0.0,30.49,128.91378784179688,130.4809112548828,132.9782257080078,130.79513088288968,125.6668275936693,135.91346260605008,132.671481403554,130.8789277836126,137.28607094971142,126.82794933742237,124.19248146166329,132.63607060413366,128.9464080810547,132.2953140258789,1.5001599105596364,3.960867705546024,556762.80432724,0.029743686087258196,3923.646981964111,4.220607195301684,131915.2899,141.89926470998208,33.39601097728523,-3.9131699205746884,-3.03711523238194,136.2343864440918,146.90640504152088,125.56236784666272
2022-01-28,129.3387395840414,133.02711652117944,128.16764337586022,133.02162170410156,34362000.0,0.0,0.0,2.45,-0.61,-2.08,0.16,0.21,0.0,0.0436021,4431.85,3.61,5.19,37677.8,2544.13,3.05,3.69,91.47,87.67,115.21,1.116,1.3417,5.69,1.59,2.44,0.0,0.0,0.0,27.66,128.6863555908203,126.6214599609375,130.02952575683594,130.97967291895176,128.4220094099645,132.2659922715256,132.3248375460673,129.0793782281074,134.53236824570237,128.6140249282115,126.18803917051842,129.76518093092588,129.54482727050782,131.68387908935546,2.379370377397639,3.1831267658767732,589531.8741493225,0.0300149195942896,3679.3780563354494,4.809167520333563,122584.971,160.22590013524942,40.08480386885631,-3.5912981581313375,-3.1479518175318195,135.6607566833496,145.6765646649083,125.6449487017909
2022-01-31,133.83060891356843,135.1383752388285,131.88293239393397,134.9692840576172,39986000.0,0.0,0.0,2.34,0.71,-2.84,-1.8,-1.6,0.0,0.107553,4515.55,3.63,5.22,38430.3,2685.4,3.06,3.72,92.35,89.16,115.22,1.1212,1.3439,5.56,1.57,2.44,0.0,0.0,0.0,24.83,133.02162170410156,128.91378784179688,130.4809112548828,129.3387395840414,130.79513088288968,125.6668275936693,133.02711652117944,132.671481403554,130.8789277836126,128.16764337586022,126.82794933742237,124.19248146166329,130.4425018310547,131.614599609375,3.433838730105782,3.093191088973431,609460.5506263733,0.029889888000070492,3351.2873231506346,5.435732166745692,112121.1065,181.85856550198733,42.000751201453824,-3.1428238755020743,-3.146926229125871,135.17755279541015,144.25967771264698,126.09542787817334
2022-02-01,137.25463886550247,137.4526501529113,134.03660916508844,137.30401611328125,68644000.0,0.0,0.0,0.87,0.12,0.66,-1.07,0.38,0.0,0.129398,4546.54,3.51,5.11,38745.11,2791.84,3.08,3.73,90.24,88.22,114.77,1.1239,1.3505,5.45,1.62,2.43,0.0,0.0,0.0,21.96,134.9692840576172,128.6863555908203,126.6214599609375,133.83060891356843,130.97967291895176,128.4220094099645,135.1383752388285,132.3248375460673,129.0793782281074,131.88293239393397,128.6140249282115,126.18803917051842,132.57901306152343,131.77879333496094,3.769005498135846,3.363666255615119,624258.2014196777,0.030199671796857508,3015.1961938476566,6.252456902946823,99842.0184,207.03724634005175,43.32224407555451,-2.569393047058611,-3.0314195927124192,134.8406120300293,142.99003004419444,126.69119401586414
2022-02-02,150.87641780440873,151.17217900606056,145.16307122582677,147.6344451904297,123200000.0,0.0,0.0,0.48,-1.59,0.72,1.48,0.49,0.0,0.149001,4589.38,3.45,5.03,36905.98,2682.79,3.05,3.69,91.43,88.16,114.36,1.1299,1.3565,6.7,1.59,2.41,0.0,0.0,0.0,22.09,137.30401611328125,133.02162170410156,128.91378784179688,137.25463886550247,129.3387395840414,130.79513088288968,137.4526501529113,133.02711652117944,132.671481403554,134.03660916508844,128.16764337586022,126.82794933742237,136.32314453125,133.0639633178711,7.070381321819073,6.0340663021424055,677550.5700680543,0.03216871230291293,3261.2448942565916,6.683312736862939,101379.4042,207.75816760608078,63.12258234954406,-1.266763234607481,-2.678488321091432,135.35059967041016,145.26829234082965,125.43290699999066
2022-02-03,145.3456056040427,149.30529843013423,142.31310602979673,142.73655700683594,71518000.0,0.0,0.0,-2.49,0.45,2.17,0.42,1.35,0.0,0.16637,4477.44,3.51,5.14,37238.31,2692.02,3.12,3.74,92.99,90.17,114.88,1.1425,1.3602,5.84,1.62,2.38,0.0,0.0,0.0,24.35,147.6344451904297,134.9692840576172,128.6863555908203,150.87641780440873,133.83060891356843,130.97967291895176,151.17217900606056,135.1383752388285,132.3248375460673,145.16307122582677,131.88293239393397,128.6140249282115,139.13318481445313,134.0397964477539,5.985207816753792,6.763618525350193,639094.3698046874,0.03187905514938121,3475.6351631164553,5.861868516967177,109025.66399999999,183.8783639103228,54.52508792128677,-0.6224630003571576,-2.267283256944577,135.61706466674804,146.04087785667178,125.19325147682429
2022-02-04,143.09018668724192,144.51714948593576,140.167918355893,142.93905639648438,57998000.0,0.0,0.0,0.89,-0.28,-0.6,-1.69,-1.11,0.0,0.181511,4500.53,3.56,5.31,41545.39,2991.52,3.22,3.85,96.86,92.27,115.22,1.1455,1.3543,5.34,1.7,2.41,0.0,0.0,0.0,23.22,142.73655700683594,137.30401611328125,133.02162170410156,145.3456056040427,137.25463886550247,129.3387395840414,149.30529843013423,137.4526501529113,133.02711652117944,142.31310602979673,134.03660916508844,128.16764337586022,141.11667175292968,135.33074951171875,5.018794753486391,7.134951362406697,643301.5114840697,0.031760494003790544,3319.044889526367,6.155856797498553,104502.30659999998,193.82119129147662,59.96505797671642,-0.09442197662377794,-1.8327110008804173,135.9300895690918,146.85221138916398,125.00796774901958
2022-02-07,143.89370269275128,143.89370269275128,138.55691109716247,138.857177734375,54974000.0,0.0,0.0,-0.25,0.66,0.23,-0.7,-0.01,0.0,0.215606,4483.87,3.6,5.33,43897.96,3147.36,3.2,3.85,97.28,91.25,115.09,1.1434,1.3533,4.44,1.65,2.4,0.0,0.0,0.0,22.86,142.93905639648438,147.6344451904297,134.9692840576172,143.09018668724192,150.87641780440873,133.83060891356843,144.51714948593576,151.17217900606056,135.1383752388285,140.167918355893,145.16307122582677,131.88293239393397,141.89425048828124,136.16837615966796,4.032523943064082,6.992586227758279,622617.533527832,0.0309681541669793,3174.2750830078126,6.0742395884505305,102501.26819999999,196.14470859811522,53.93529431677699,-0.0052585381790208885,-1.467220508340138,135.95659942626952,146.90575697238728,125.00744188015177
2022-02-08,138.68311000781088,139.65420096406902,136.67558391317237,139.0546875,54284000.0,0.0,0.0,1.02,0.73,-0.27,0.93,-0.45,0.0,0.225852,4521.54,3.55,5.31,44147.59,3123.68,3.21,3.87,96.07,89.32,115.62,1.1416,1.3552,4.3,1.71,2.42,0.0,0.0,0.0,21.44,138.857177734375,142.73655700683594,137.30401611328125,143.89370269275128,145.3456056040427,137.25463886550247,143.89370269275128,149.30529843013423,137.4526501529113,138.55691109716247,142.31310602979673,134.03660916508844,142.244384765625,137.4116989135742,3.5855576167337753,6.162566464979858,628741.33171875,0.030753833249835605,2981.3325,6.4857566530985755,96941.81760000001,210.8926255164993,55.351549880227104,0.08041454775411694,-1.1576934971212869,135.93979187011718,146.86776411982322,125.01181962041112
2022-02-09,140.6153067175448,142.17245551516763,139.8407202464863,141.24224853515625,40144000.0,0.0,0.0,1.61,0.02,-1.95,-1.09,-0.23,0.0,0.235874,4587.18,3.46,5.22,44402.94,3248.4,3.17,3.86,94.95,89.57,115.44,1.1435,1.354,4.13,1.68,2.42,0.0,0.0,0.0,19.96,139.0546875,142.93905639648438,147.6344451904297,138.68311000781088,143.09018668724192,150.87641780440873,139.65420096406902,144.51714948593576,151.17217900606056,136.67558391317237,140.167918355893,145.16307122582677,140.9659454345703,138.64454498291016,1.949639948625451,5.467627480914308,647903.617635498,0.030790648770540892,2819.195280761719,7.076261411450006,91560.1128,229.81852213500895,60.25426333178344,0.32112722417855366,-0.8619293528613189,135.94784622192384,146.89199929344358,125.00369315040412
2022-02-10,139.35842284632204,141.1350141966298,137.616231177743,138.277587890625,39330000.0,0.0,0.0,-1.69,0.03,1.23,-0.56,0.32,0.0,0.245677,4504.08,3.44,5.35,43477.29,3070.27,3.25,3.94,96.37,89.83,115.84,1.1487,1.3636,4.03,1.63,2.45,0.0,0.0,0.0,23.91,141.24224853515625,138.857177734375,142.73655700683594,140.6153067175448,143.89370269275128,145.3456056040427,142.17245551516763,143.89370269275128,149.30529843013423,139.8407202464863,138.55691109716247,142.31310602979673,140.07415161132812,139.60366821289062,1.957045192725956,4.227219998827828,622813.3180664063,0.030700517660347915,3306.2171264648437,5.783250943459455,107692.5528,188.37633275770273,60.23040622045859,0.26956306199372193,-0.6356308698903108,135.94949111938476,146.89510751383295,125.00387472493657
2022-02-11,138.25766148758473,138.81277498879982,133.07049340828405,133.95082092285156,39958000.0,0.0,0.0,-1.92,0.91,2.12,-0.21,1.44,0.0,0.255265,4418.64,3.66,5.5,42391.54,2923.61,3.22,3.92,97.5,93.1,115.91,1.1404,1.3601,4.04,1.56,2.43,0.0,0.0,0.0,27.36,138.277587890625,139.0546875,142.93905639648438,139.35842284632204,138.68311000781088,143.09018668724192,141.1350141966298,139.65420096406902,144.51714948593576,137.616231177743,136.67558391317237,140.167918355893,138.27650451660156,139.69658813476562,2.66692367026226,4.073893924711843,591880.4553625488,0.030314943199650148,3664.8944604492185,4.8958615484004415,120893.99040000001,161.49994097224382,53.92630416558252,-0.11906335380814426,-0.5323173666738775,135.69023361206055,146.56345228712055,124.81701493700054
2022-02-14,132.92735856454615,135.9633439630755,132.92735856454615,135.19125366210938,34302000.0,0.0,0.0,-0.35,0.09,-0.59,0.69,-0.18,0.0,0.281311,4401.67,3.74,5.62,42572.56,2932.01,3.26,3.98,101.66,95.52,115.72,1.1306,1.3516,4.05,1.55,2.48,0.0,0.0,0.0,28.33,133.95082092285156,141.24224853515625,138.857177734375,138.25766148758473,140.6153067175448,143.89370269275128,138.81277498879982,142.17245551516763,143.89370269275128,133.07049340828405,139.8407202464863,138.55691109716247,137.54331970214844,139.71878509521486,2.955660630070822,4.045782621863927,595067.285506897,0.03071362763564127,3829.9682162475583,4.7720157409795965,124699.31109999999,155.37128296107204,60.30819535203258,-0.3232339926431109,-0.49050069186772427,135.66669235229492,146.54220618331595,124.79117852127386
2022-02-15,137.2306865585733,137.7673672795026,135.48601377731583,136.2710723876953,26680000.0,0.0,0.0,1.87,1.03,-1.41,-0.66,-0.84,0.0,0.287148,4471.07,3.67,5.58,44469.73,3179.37,3.31,4.04,98.43,92.07,115.64,1.1363,1.3539,4.31,1.65,2.48,0.0,0.0,0.0,25.7,135.19125366210938,138.277587890625,139.0546875,132.92735856454615,139.35842284632204,138.68311000781088,135.9633439630755,141.1350141966298,139.65420096406902,132.92735856454615,137.616231177743,136.67558391317237,136.9865966796875,139.61549072265626,2.8604368997874645,4.126663026571438,609277.5036204528,0.03047840272751518,3502.1665603637693,5.302374294317213,114906.499,173.9715276375379,59.11560309375518,-0.39337378008650603,-0.4710753095114807,135.6971420288086,146.57601112113935,124.81827293647785
2022-02-16,136.30898567193515,137.7449290414842,134.5907365574129,137.39779663085938,25022000.0,0.0,0.0,-0.02,0.03,0.32,0.6,0.41,0.0,0.291323,4475.01,3.68,5.57,43897.22,3126.97,3.35,4.08,97.44,93.83,115.41,1.1381,1.3585,4.39,1.65,2.46,0.0,0.0,0.0,24.29,136.2710723876953,133.95082092285156,141.24224853515625,137.2306865585733,138.25766148758473,140.6153067175448,137.7673672795026,138.81277498879982,142.17245551516763,135.48601377731583,133.07049340828405,139.8407202464863,136.21770629882812,138.59182586669922,1.7198072295072515,3.0441157915120685,614856.5139010621,0.030703349562084974,3337.392480163574,5.656555786961775,108697.9929,184.2325301636352,60.55813664638661,-0.35396257671897047,-0.4476527629529787,135.82789459228516,146.72333734419988,124.93245184037045
2022-02-17,135.9064698621699,136.7748183483997,132.15127248732097,132.2116241455078,38950000.0,0.0,0.0,-2.28,-0.04,1.08,0.85,1.46,0.0,0.293838,4380.26,3.74,5.56,40553.82,2897.94,3.34,4.09,95.28,91.78,115.03,1.1364,1.3624,4.57,1.61,2.43,0.0,0.0,0.0,28.11,137.39779663085938,135.19125366210938,138.277587890625,136.30898567193515,132.92735856454615,139.35842284632204,137.7449290414842,135.9633439630755,141.1350141966298,134.5907365574129,132.92735856454615,137.616231177743,135.0045135498047,137.5393325805664,2.0172596785103245,3.263442714794837,579121.288779602,0.03018351053217679,3716.4687547302246,4.703364536174402,123129.1086,155.82562937544313,49.03795281064322,-0.7327628569380522,-0.5046747817499934,135.78956451416016,146.7325085124165,124.84662051590384
2022-02-18,133.13732933674103,133.7388519708991,129.87491495904254,130.08090209960938,45620000.0,0.0,0.0,-0.87,0.1,0.94,1.06,0.41,0.0,0.294693,4348.87,3.78,5.58,39993.11,2779.72,3.29,4.05,96.18,91.26,115.08,1.1327,1.3585,4.61,1.57,2.41,0.0,0.0,0.0,27.75,132.2116241455078,136.2710723876953,133.95082092285156,135.9064698621699,137.2306865585733,138.25766148758473,136.7748183483997,137.7673672795026,138.81277498879982,132.15127248732097,135.48601377731583,133.07049340828405,134.23052978515625,136.2535171508789,3.017191312416088,3.428450896275996,565704.9327139282,0.02991142568080792,3609.74503326416,4.687598386436956,120681.1425,156.71597956180918,44.21995677959183,-1.1911652584128092,-0.6419728770825566,135.79213333129883,146.72940672392158,124.85485993867607
2022-02-21,129.51728875031762,131.8540013982756,127.90677472684717,129.49285888671875,44990000.0,0.0,0.0,-1.18,-0.35,0.09,-0.06,0.14,0.0,0.287108,4304.76,3.78,5.58,37075.4,2576.05,3.34,4.07,98.95,92.11,114.94,1.1342,1.3597,4.48,1.57,2.45,0.0,0.0,0.0,28.81,130.08090209960938,137.39779663085938,135.19125366210938,133.13732933674103,136.30898567193515,132.92735856454615,133.7388519708991,137.7449290414842,135.9633439630755,129.87491495904254,134.5907365574129,132.92735856454615,133.09085083007812,135.31708526611328,3.586152821401731,3.8865420922893286,557435.6792211914,0.03008131895527406,3730.689264526367,4.49471759595775,124020.1356,149.41889988930933,40.36623467413635,-1.5836473362842014,-0.8303077689228855,135.74273071289062,146.78939465529177,124.69606677048945
2022-02-22,129.51728875031762,131.8540013982756,127.90677472684717,129.49285888671875,44990000.0,0.0,0.0,-1.18,-0.35,0.09,-0.06,0.14,0.0,0.280931,4304.76,3.75,5.58,38261.46,2639.6,3.34,4.07,98.73,92.11,114.94,1.1342,1.3597,4.48,1.57,2.45,0.0,0.0,0.0,28.81,129.49285888671875,132.2116241455078,136.2710723876953,129.51728875031762,135.9064698621699,137.2306865585733,131.8540013982756,136.7748183483997,137.7673672795026,127.90677472684717,132.15127248732097,135.48601377731583,131.7352081298828,134.36090240478515,3.3572633740061284,4.0380959585336855,557435.6792211914,0.03008131895527406,3730.689264526367,4.49471759595775,124020.1356,149.41889988930933,19.974784788500855,-1.8731002766531333,-1.038866270468935,135.88630065917968,146.49997402835913,125.27262729000023
2022-02-23,131.32332153694335,131.72482369296026,127.21249837809478,127.2728500366211,32786000.0,0.0,0.0,-1.96,0.06,1.26,0.01,1.05,0.0,0.272896,4225.5,3.72,5.57,37225.0,2575.19,3.36,4.09,99.29,92.14,115.12,1.1316,1.3555,4.59,1.65,2.53,0.0,0.0,0.0,31.02,129.49285888671875,130.08090209960938,137.39779663085938,129.51728875031762,133.13732933674103,136.30898567193515,131.8540013982756,133.7388519708991,137.7449290414842,127.90677472684717,129.87491495904254,134.5907365574129,129.71021881103516,132.96396255493164,1.7627884135399605,3.802471756045455,537791.4278297424,0.030120186897507804,3948.003808135986,4.102927434150444,131075.01,136.21852475224864,21.91755100857813,-2.2556284968741522,-1.2822187157499787,135.8042537689209,146.6673129400258,124.94119459781597
2022-02-24,124.64485236664633,132.67147793874383,124.64485236664633,132.3632354736328,54456000.0,0.0,0.0,1.89,0.72,-3.86,-1.79,-1.73,0.0,0.262997,4288.7,3.93,5.72,38367.61,2601.52,3.36,4.2,101.29,92.77,115.45,1.1154,1.336,4.78,1.64,2.55,0.0,0.0,0.0,30.32,127.2728500366211,129.49285888671875,132.2116241455078,131.32332153694335,129.51728875031762,135.9064698621699,131.72482369296026,131.8540013982756,136.7748183483997,127.21249837809478,127.90677472684717,132.15127248732097,129.74054107666015,132.3725273132324,1.8170417943303023,3.3125590219740717,567666.2079757691,0.030863253471914633,4013.253299560547,4.3655406272502155,130033.38399999999,141.44784253039495,33.68955604402633,-2.1235542927059328,-1.4504858311411695,135.98809776306152,146.46141141239224,125.5147841137308
2022-02-25,133.22213588705534,134.9373865034505,131.42607644706214,134.1273956298828,36406000.0,0.0,0.0,2.23,-0.15,1.23,0.37,-0.2,0.0,0.251231,4384.65,3.62,5.48,39212.8,2769.95,3.37,4.17,98.56,91.68,115.62,1.1261,1.3407,4.63,1.64,2.54,0.0,0.0,0.0,27.59,132.3632354736328,129.49285888671875,130.08090209960938,124.64485236664633,129.51728875031762,133.13732933674103,132.67147793874383,131.8540013982756,133.7388519708991,124.64485236664633,127.90677472684717,129.87491495904254,130.54983978271486,132.39018478393555,2.695384425107606,3.3223629424863463,588101.6852485656,0.03059021708094846,3700.5748454284667,4.861447880224865,120972.49349999998,158.92165316359072,42.14379729453053,-1.8551465784834704,-1.5314179806096297,136.0433864593506,146.4622965418401,125.62447637686107
2022-02-28,132.72137265765548,135.4161923444374,132.2649984100417,134.72341918945312,38864000.0,0.0,0.0,0.05,0.39,-0.48,-0.82,0.29,0.0,0.205835,4373.94,3.77,5.5,43206.02,2922.52,3.26,4.17,103.08,96.13,115.11,1.1224,1.3419,4.46,1.48,2.62,0.0,0.0,0.0,30.15,134.1273956298828,127.2728500366211,129.49285888671875,133.22213588705534,131.32332153694335,129.51728875031762,134.9373865034505,131.72482369296026,131.8540013982756,131.42607644706214,127.21249837809478,127.90677472684717,131.59595184326173,132.34340133666993,3.1579341756198622,3.281581067376843,589272.1521295166,0.03080138705182039,4061.9110885620116,4.468436965342736,131874.29099999997,145.07258869897555,42.8997077925931,-1.5761683238023352,-1.5403680492481708,136.03109321594238,146.45591793849545,125.60626849338932
2022-03-01,134.54532994167553,135.9189275083338,132.889441887431,133.7303466796875,26496000.0,0.0,0.0,-1.56,-0.28,-0.82,-0.41,0.56,0.0,0.188851,4306.26,3.89,5.46,44412.2,2973.53,3.2,3.97,110.93,103.66,114.87,1.1103,1.3318,4.36,1.4,2.62,0.0,0.0,0.0,33.32,134.72341918945312,132.3632354736328,129.49285888671875,132.72137265765548,124.64485236664633,129.51728875031762,135.4161923444374,132.67147793874383,131.8540013982756,132.2649984100417,124.64485236664633,127.90677472684717,132.44344940185547,132.08932876586914,3.0179286690120803,3.0326090253007023,575877.6426928712,0.03105487043725618,4455.895151367187,4.013514602177115,143484.58320000002,129.23945701096727,37.183935357689364,-1.4188530444316996,-1.5160650482848765,135.8524097442627,146.307830459866,125.39698902865939
2022-03-02,134.29546895491097,134.92839270144097,132.7428102898086,134.23910522460938,23520000.0,0.0,0.0,1.81,0.61,1.32,0.53,0.41,0.0,0.172866,4386.54,3.71,5.47,43862.75,2943.2,3.32,4.1,118.94,110.74,115.59,1.1102,1.3365,4.65,1.52,2.71,0.0,0.0,0.0,30.74,133.7303466796875,134.1273956298828,127.2728500366211,134.54532994167553,133.22213588705534,131.32332153694335,135.9189275083338,134.9373865034505,131.72482369296026,132.889441887431,131.42607644706214,127.21249837809478,133.83670043945312,131.77345962524413,0.8965368891146128,2.5432794252029454,588845.204631958,0.030602503321201756,4126.510094604492,4.366918072720516,134842.2396,142.69806678657554,42.47963176249729,-1.238846339980256,-1.4606213066239526,135.1826427459717,144.05678960423558,126.3084958877078
2022-03-03,135.6740473073485,136.10249081808934,132.6969219999442,133.5687713623047,24604000.0,0.0,0.0,-0.88,-0.21,1.51,1.23,1.22,0.0,0.157874,4363.49,3.71,5.46,42432.0,2830.06,3.31,4.1,115.36,107.69,115.67,1.1053,1.3326,4.63,1.48,2.69,0.0,0.0,0.0,30.48,134.23910522460938,134.72341918945312,132.3632354736328,134.29546895491097,132.72137265765548,124.64485236664633,134.92839270144097,135.4161923444374,132.67147793874383,132.7428102898086,132.2649984100417,124.64485236664633,134.0778076171875,131.90917434692383,0.4541853155045318,2.6047265444347962,582825.9981517028,0.03061053676213291,4071.176151123047,4.382176100411538,132999.1752,143.15907376670808,49.176130813101075,-1.1371714655086578,-1.3959313384008936,134.72425346374513,142.8729419238722,126.57556500361805
2022-03-04,132.5991625802976,133.52087619869235,130.0155485455736,131.58067321777344,30430000.0,0.0,0.0,-1.1,-0.52,0.69,0.37,1.22,0.0,0.143868,4328.87,3.9,5.55,39205.77,2623.22,3.24,4.05,123.86,115.77,114.65,1.0912,1.3214,4.74,1.4,2.67,0.0,0.0,0.0,31.98,133.5687713623047,133.7303466796875,134.1273956298828,135.6740473073485,134.54532994167553,133.22213588705534,136.10249081808934,135.9189275083338,134.9373865034505,132.6969219999442,132.889441887431,131.42607644706214,133.56846313476564,132.05915145874025,1.2001249343449365,2.529861778885998,569595.6288722228,0.03039607863341072,4207.949929504394,4.114466293718277,138437.2626,135.3617462908861,42.45958816199784,-1.2031471683723396,-1.3573745043951828,134.15633430480958,141.4307133278767,126.88195528174246
2022-03-07,131.16322936607494,131.4096133059297,125.9830477470699,126.06634521484375,45112000.0,0.0,0.0,-3.12,0.72,0.9,-0.69,1.35,0.0,0.106949,4201.09,4.01,5.71,38004.69,2492.39,3.31,4.1,129.02,119.26,115.41,1.086,1.3115,4.93,1.4,2.77,0.0,0.0,0.0,36.45,131.58067321777344,134.23910522460938,134.72341918945312,132.5991625802976,134.29546895491097,132.72137265765548,133.52087619869235,134.92839270144097,135.4161923444374,130.0155485455736,132.7428102898086,132.2649984100417,131.83704833984376,131.71650009155275,3.380830640091561,3.086810203641213,529616.0622186279,0.030008008615564928,4595.118283081055,3.4586093450960296,153129.7305,115.25620980625244,32.019104235640654,-1.6810158683610723,-1.4221027771883608,133.516792678833,141.2834356305542,125.75014972711182
2022-03-08,125.9381610394721,130.9258109816294,125.36408204405461,126.7905502319336,40428000.0,0.0,0.0,-0.52,0.96,0.35,-1.09,-0.25,0.0,0.0953035,4170.7,4.03,5.82,38724.21,2575.93,3.41,4.21,133.18,123.64,115.64,1.0881,1.3101,4.61,1.5,2.9,0.0,0.0,0.0,35.13,126.06634521484375,133.5687713623047,133.7303466796875,131.16322936607494,135.6740473073485,134.54532994167553,131.4096133059297,136.10249081808934,135.9189275083338,125.9830477470699,132.6969219999442,132.889441887431,130.44908905029297,131.4462692260742,3.806917154015892,3.404991918815753,528805.3478523254,0.030400304487958992,4454.1520296478275,3.609180590382228,146516.691,118.72185632739641,31.040939668965805,-1.9784862060959654,-1.5333794629698816,132.9035858154297,140.76524672566035,125.04192490519902
2022-03-09,130.92581577396498,133.4051807911038,129.57964644815755,133.0904541015625,37026000.0,0.0,0.0,2.79,0.01,-2.11,-0.41,-1.56,0.0,0.0838524,4277.88,3.94,5.81,41985.86,2729.78,3.41,4.26,116.58,108.81,115.87,1.1069,1.316,4.55,1.56,2.84,0.0,0.0,0.0,32.45,126.7905502319336,131.58067321777344,134.23910522460938,125.9381610394721,132.5991625802976,134.29546895491097,130.9258109816294,133.52087619869235,134.92839270144097,125.36408204405461,130.0155485455736,132.7428102898086,130.2193588256836,132.02802963256835,3.5468006612352267,3.0956455828766183,569344.9917919922,0.031111310693719644,4318.785235595704,4.101399478815646,138817.206,131.82985151622447,51.51038988860825,-1.686443726617597,-1.5639923156994247,132.49599609375,139.31325236309294,125.67873982440705
2022-03-10,130.9417776641531,132.94281952935276,130.58915044861223,132.10240173339844,27102000.0,0.0,0.0,-0.47,0.3,1.17,-0.32,0.35,0.0,0.0725915,4259.52,4.0,5.93,39454.87,2610.77,3.5,4.36,114.54,105.93,116.05,1.1007,1.3108,4.65,1.59,2.86,0.0,0.0,0.0,30.23,133.0904541015625,126.06634521484375,133.5687713623047,130.92581577396498,131.16322936607494,135.6740473073485,133.4051807911038,131.4096133059297,136.10249081808934,129.57964644815755,125.9830477470699,132.6969219999442,129.92608489990235,132.00194625854493,3.24870812771244,3.0936055735544667,562692.8222314453,0.03101344785874088,3993.455604400635,4.3699092965367345,128765.28960000002,140.90369139805117,53.61660849646963,-1.5172357766049913,-1.5546410078805382,132.18723678588867,138.43775484542817,125.93671872634916
2022-03-11,133.15877274975392,133.46502126606316,129.31130505768056,129.54971313476562,31526000.0,0.0,0.0,-1.49,-0.13,1.78,0.99,0.6,0.0,0.0615162,4204.31,4.05,5.99,38670.76,2553.78,3.47,4.35,118.11,109.31,117.08,1.0937,1.3063,4.79,1.6,2.94,0.0,0.0,0.0,30.75,132.10240173339844,126.7905502319336,131.58067321777344,130.9417776641531,125.9381610394721,132.5991625802976,132.94281952935276,130.9258109816294,133.52087619869235,130.58915044861223,125.36408204405461,130.0155485455736,129.51989288330077,131.5441780090332,3.1142997378408315,3.0828189402121144,544667.1544296265,0.030813549149950915,3983.653678894043,4.212997431050124,129282.53250000002,136.72548399171254,50.094807667516676,-1.5710082877213267,-1.5579144638486961,131.96718139648436,138.2659774480946,125.66838534487414
